ID_Cliente,Edad,Ingreso_Anual_COP,Gasto_Anual_COP,Nivel_Educacion
3217,18,63050504.0,33043779,Profesional
3218,29,10777695.0,1850605,Profesional
3219,27,26865233.0,10679759,Posgrado
3220,42,15407557.0,1232722,Profesional
3221,24,13132315.0,11637503,Técnico
3222,42,48651162.0,33033186,Profesional
3223,48,39389909.0,2322357,Profesional
3224,41,37559041.0,17479387,Profesional
3225,37,47546600.0,25594565,Posgrado
3226,25,23602152.0,7398653,Bachillerato
3227,26,24164355.0,4021546,Bachillerato
3228,47,89484255.0,35263685,Profesional
3229,42,26520336.0,12717917,Posgrado
3230,34,43326455.0,20164957,Profesional
3231,30,30095875.0,7381342,Posgrado
3232,18,11906305.0,1000000,Posgrado
3233,24,10792839.0,1000000,Posgrado
3234,54,22459310.0,4432723,Posgrado
3235,22,50868710.0,14735898,Posgrado
3236,36,44493504.0,11568544,Profesional
3237,45,47381694.0,15700527,Profesional
3238,22,18314155.0,1000000,Bachillerato
3239,36,67298209.0,44582045,Bachillerato
3240,44,18518138.0,1355178,Bachillerato
3241,35,33368407.0,2802639,Bachillerato
3242,63,29845116.0,10050991,Bachillerato
3243,18,27502047.0,19535904,Posgrado
3244,45,58585864.0,33274121,Profesional
3245,33,21086691.0,13380328,Técnico
3246,42,15277707.0,1000000,Profesional
3247,39,30301436.0,15217892,Profesional
3248,27,24564050.0,8585472,Bachillerato
3249,37,162371811.0,45325845,Posgrado
3250,18,42074889.0,23566492,Técnico
3251,41,24447478.0,16891225,Profesional
3252,37,17692513.0,10122562,Técnico
3253,41,11717145.0,8238004,Profesional
3254,45,17967918.0,11837535,Profesional
3255,38,31774633.0,4639378,Bachillerato
3256,36,61243744.0,21773503,
3257,26,52564550.0,1713340,Bachillerato
3258,27,33640974.0,20740607,Profesional
3259,46,25523856.0,9827867,Posgrado
3260,49,34315720.0,23637426,Posgrado
3261,32,23147305.0,4120030,Bachillerato
3262,35,70836852.0,22512852,Bachillerato
3263,25,,1000000,Profesional
3264,46,28732487.0,8320931,Bachillerato
3265,41,10000000.0,9453505,Profesional
3266,54,27207154.0,5096782,Profesional
3267,26,45578652.0,23122212,Profesional
3268,31,17590097.0,5667835,Bachillerato
3269,37,20611253.0,7260244,Profesional
3270,41,44591929.0,11109670,Posgrado
3271,32,14337360.0,2996094,Profesional
3272,26,50911960.0,28516835,Profesional
3273,43,22991519.0,12231741,Técnico
3274,42,24702717.0,9555378,Bachillerato
3275,25,17103073.0,7034843,Técnico
3276,48,36242066.0,7536163,Profesional
3277,46,102630316.0,29958714,Técnico
3278,36,44342607.0,21506550,Profesional
3279,35,19473503.0,1000000,Profesional
3280,40,52931979.0,27592603,Profesional
3281,26,25606791.0,9609093,Bachillerato
3282,35,59646762.0,36931667,Profesional
3283,18,44904390.0,398641,Profesional
3284,43,10000000.0,5650652,Bachillerato
3285,19,18158841.0,2108478,Bachillerato
3286,50,48105186.0,11681364,Profesional
3287,31,32363330.0,9514249,Técnico
3288,32,17981067.0,8765238,Bachillerato
3289,28,,7585160,Bachillerato
3290,32,,6116150,Bachillerato
3291,49,28703260.0,10490135,Posgrado
3292,18,90607976.0,17667274,Profesional
3293,47,44865273.0,20328874,Profesional
3294,38,89694179.0,52037432,Posgrado
3295,22,46637079.0,19612961,Profesional
3296,24,50145914.0,17769515,Profesional
3297,51,80498353.0,41367420,Técnico
3298,25,36227880.0,10254865,Profesional
3299,23,27319035.0,9280899,Bachillerato
3300,46,50275915.0,19514849,Técnico
3301,38,62060983.0,17466814,Bachillerato
3302,25,23599253.0,15625547,Bachillerato
3303,37,20913875.0,7757526,Bachillerato
3304,24,32156846.0,2897713,Técnico
3305,46,45465182.0,31845145,Profesional
3306,45,44712043.0,19220094,Técnico
3307,40,14718623.0,5508298,Profesional
3308,38,78022747.0,49837958,Profesional
3309,52,21771786.0,5620869,Profesional
3310,34,26276234.0,15724453,Bachillerato
3311,23,19103473.0,5901765,Posgrado
3312,39,115626110.0,23993703,Bachillerato
3313,55,33859943.0,14718043,Profesional
3314,24,,15787563,Profesional
3315,31,46208287.0,29623403,Técnico
3316,39,44069382.0,23657470,Bachillerato
3317,34,,15929887,Técnico
3318,25,45672699.0,17001201,Posgrado
3319,46,19856896.0,17021937,Profesional
3320,58,23446898.0,7420252,Posgrado
3321,36,10980149.0,8382584,Técnico
3322,25,15474938.0,7127714,Técnico
3323,19,74070162.0,30822607,Bachillerato
3324,37,68163667.0,23817244,
3325,46,31003239.0,21816992,Técnico
3326,39,68900477.0,32274746,Técnico
3327,34,27692459.0,17967042,Posgrado
3328,29,26562281.0,1000000,Profesional
3329,24,30859748.0,15658974,Profesional
3330,43,28183496.0,11006233,Bachillerato
3331,44,,19113742,Profesional
3332,19,53138219.0,33472883,Posgrado
3333,50,32338717.0,4055861,Profesional
3334,40,42838544.0,5968014,Técnico
3335,48,50243824.0,21033439,Bachillerato
3336,21,36426272.0,1000000,Técnico
3337,21,18468410.0,15117940,Profesional
3338,33,15252820.0,4467015,Bachillerato
3339,40,32316815.0,10490908,Profesional
3340,52,27538064.0,1514972,Profesional
3341,42,31339932.0,11948411,Profesional
3342,32,29760153.0,5864321,Bachillerato
3343,24,109178505.0,19010201,Profesional
3344,47,15426460.0,9102968,Profesional
3345,25,11092001.0,5069385,Técnico
3346,51,35423866.0,23912299,Posgrado
3347,32,24853189.0,4993971,Bachillerato
3348,50,35136178.0,17272699,Profesional
3349,41,40170740.0,33087272,Técnico
3350,33,57011313.0,31082374,Profesional
3351,29,14119890.0,6474974,Profesional
3352,31,22710751.0,20108466,
3353,39,37172826.0,9274407,Profesional
3354,35,44098650.0,19809813,Profesional
3355,29,89830284.0,14195137,Profesional
3356,33,48378203.0,12961712,Bachillerato
3357,35,29160150.0,20407123,Técnico
3358,18,19220540.0,10320460,Profesional
3359,39,22624931.0,10077223,Bachillerato
3360,25,,16050160,Profesional
3361,23,41629714.0,14841957,Bachillerato
3362,18,34113599.0,20995802,Técnico
3363,18,15477271.0,4465800,Profesional
3364,21,24124951.0,12233724,Profesional
3365,27,46524132.0,30973532,Profesional
3366,54,35767102.0,13312184,Posgrado
3367,29,39865834.0,26024319,Profesional
3368,36,36330522.0,16485040,Profesional
3369,39,67654424.0,20749768,Posgrado
3370,36,33758050.0,20020193,Profesional
3371,34,24734177.0,14263210,Profesional
3372,23,18978748.0,1000000,Técnico
3373,49,33987816.0,4769684,Posgrado
3374,53,10000000.0,10000000,Técnico
3375,18,27359200.0,1782566,Bachillerato
3376,24,27065976.0,21362728,Bachillerato
3377,32,15164572.0,9035886,Bachillerato
3378,25,18860399.0,8924363,Técnico
3379,40,44971373.0,27675072,Profesional
3380,27,33668182.0,5569353,
3381,56,31566345.0,21888410,Bachillerato
3382,46,34965824.0,25157270,Profesional
3383,37,31422090.0,17801302,Profesional
3384,45,55847717.0,21373516,Profesional
3385,46,31909761.0,15503271,Técnico
3386,29,14470192.0,8755436,Posgrado
3387,26,67779674.0,37250638,Técnico
3388,35,36102694.0,20352496,Bachillerato
3389,43,22344283.0,10947633,Técnico
3390,36,16030553.0,5791830,Profesional
3391,19,36567303.0,15669637,Profesional
3392,26,28292913.0,7368991,Bachillerato
3393,34,65908721.0,19248971,Bachillerato
3394,34,25235298.0,9540841,Profesional
3395,54,19737235.0,1340877,Profesional
3396,21,46950576.0,13949244,Técnico
3397,40,47647889.0,5370408,Profesional
3398,49,32639495.0,15826574,Posgrado
3399,57,42071725.0,4222979,Bachillerato
3400,30,29439986.0,8630630,Profesional
3401,39,33721308.0,7798167,Bachillerato
3402,40,,7214070,Profesional
3403,36,41011665.0,6609826,Técnico
3404,34,27565366.0,13424809,Bachillerato
3405,39,58990632.0,41309552,Profesional
3406,18,10000000.0,5603194,Profesional
3407,41,83699586.0,57960836,Bachillerato
3408,36,12784299.0,1000000,Bachillerato
3409,-5,21925513.0,1000000,Técnico
3410,55,29392472.0,2093975,
3411,28,27881323.0,17942242,Profesional
3412,30,49620442.0,3873099,Profesional
3413,54,17677260.0,4729325,Profesional
3414,26,34177953.0,11353987,Profesional
3415,29,,6916281,Profesional
3416,33,34770449.0,25277000,Profesional
3417,43,29043980.0,18436623,Profesional
3418,37,31426931.0,17648575,Posgrado
3419,22,22788020.0,8962461,Bachillerato
3420,29,23246751.0,16902964,Técnico
3421,28,34633923.0,12842253,Bachillerato
3422,34,48089080.0,25681122,Profesional
3423,39,22243675.0,4679317,Técnico
3424,39,19429909.0,11675813,Técnico
3425,18,40769223.0,21725272,Posgrado
3426,45,29516382.0,12482365,Posgrado
3427,37,45442439.0,22481006,Posgrado
3428,48,19073477.0,14066789,Bachillerato
3429,39,,6844777,Posgrado
3430,46,22981633.0,3632307,Técnico
3431,39,20450781.0,10422150,Bachillerato
3432,48,,17305902,Técnico
3433,40,21818860.0,19845927,Profesional
3434,34,43454128.0,1000000,Bachillerato
3435,57,25974680.0,15154425,Profesional
3436,43,32344197.0,2387680,Profesional
3437,40,32460197.0,13557411,Técnico
3438,22,33071600.0,8240981,Técnico
3439,22,29640237.0,12190709,Técnico
3440,37,38725477.0,25542462,Posgrado
3441,36,20153335.0,7742885,Bachillerato
3442,28,60395001.0,16050249,Técnico
3443,36,26653718.0,6133499,Técnico
3444,50,15571196.0,7095739,Posgrado
3445,41,32958001.0,11151588,Bachillerato
3446,23,19601520.0,11735788,Técnico
3447,33,41840494.0,24269766,Técnico
3448,26,90558873.0,54953450,Posgrado
3449,31,20245070.0,13518226,Bachillerato
3450,30,35423787.0,8599749,Profesional
3451,30,12471481.0,1000000,
3452,22,37643112.0,10488172,Posgrado
3453,33,19265972.0,13408594,Profesional
3454,29,21950283.0,10582050,
3455,18,17297364.0,8283781,Técnico
3456,55,43261928.0,13330588,Técnico
3457,45,49642611.0,19148634,Bachillerato
3458,31,30352836.0,14635079,Profesional
3459,35,19472126.0,11933186,Posgrado
3460,23,66417388.0,22061857,Técnico
3461,51,20614450.0,5737363,Posgrado
3462,53,10177518.0,3763089,Bachillerato
3463,36,37727598.0,15186480,Posgrado
3464,45,17267222.0,7701615,Técnico
3465,36,49180724.0,27693242,Técnico
3466,21,24794665.0,1000000,Profesional
3467,30,40571019.0,7417920,
3468,36,60457918.0,21885939,Profesional
3469,30,16391582.0,7876298,Profesional
3470,32,22606304.0,11620708,Profesional
3471,34,28886138.0,13558788,Bachillerato
3472,34,64713707.0,11085729,Técnico
3473,35,21585159.0,8965346,Técnico
3474,24,22285707.0,3815680,Profesional
3475,27,38102034.0,24067936,Profesional
3476,22,22479033.0,15828531,Profesional
3477,44,32377389.0,14831004,Profesional
3478,18,13810493.0,1000000,Bachillerato
3479,46,90773042.0,51114504,Profesional
3480,48,15292198.0,12450722,Bachillerato
3481,31,,12239560,Profesional
3482,18,29516719.0,21220496,Bachillerato
3483,31,78064971.0,55123944,Profesional
3484,34,15468017.0,11688041,Profesional
3485,24,80886703.0,41298133,Técnico
3486,29,43806657.0,11813268,Profesional
3487,50,36956629.0,13748189,Bachillerato
3488,41,18336260.0,5859586,Bachillerato
3489,25,39915631.0,20518936,Profesional
3490,19,20893833.0,1000000,Profesional
3491,31,56516238.0,12809264,Técnico
3492,32,18461110.0,1000000,Técnico
3493,39,28349747.0,12429318,Profesional
3494,29,22727163.0,6869194,Profesional
3495,40,18309790.0,8190418,Técnico
3496,54,43460709.0,8618158,Posgrado
3497,43,39209801.0,482433,Profesional
3498,34,54910384.0,36643085,Bachillerato
3499,33,12320441.0,3600652,Bachillerato
3500,31,51074366.0,34971984,Profesional
3501,46,,425938,Profesional
3502,28,23935838.0,12265274,Bachillerato
3503,35,77383353.0,9962181,Posgrado
3504,35,26301257.0,15244673,Técnico
3505,29,15104496.0,12925786,Profesional
3506,21,25748623.0,14692843,Bachillerato
3507,38,50668244.0,34458329,Posgrado
3508,34,19729384.0,8018123,Profesional
3509,40,22220783.0,5628175,Bachillerato
3510,29,40365162.0,9040335,Posgrado
3511,47,30045936.0,13847795,Técnico
3512,26,40185605.0,9304005,Profesional
3513,52,33788217.0,18568581,Profesional
3514,18,38130330.0,22886378,Profesional
3515,39,24168419.0,6656831,Posgrado
3516,39,33685344.0,6435584,Posgrado
3517,27,18868821.0,5561786,Posgrado
3518,39,57134845.0,25612067,Bachillerato
3519,47,21846921.0,5480906,Técnico
3520,18,52753025.0,31347840,Profesional
3521,40,26692800.0,9050134,Profesional
3522,18,,18786874,Profesional
3523,25,23422921.0,8644515,Bachillerato
3524,51,18050974.0,2866202,Profesional
3525,29,12538666.0,3740677,Posgrado
3526,23,17699480.0,6212629,Técnico
3527,33,25514398.0,20037439,Bachillerato
3528,55,33352641.0,21850431,Bachillerato
3529,18,49718994.0,20226850,Bachillerato
3530,24,24006356.0,2606944,Profesional
3531,49,19302159.0,10483380,Posgrado
3532,53,14582759.0,6300396,Bachillerato
3533,33,38138687.0,24177342,Profesional
3534,22,59907076.0,31071591,Profesional
3535,55,56506886.0,13784147,Técnico
3536,50,42783980.0,27751039,Profesional
3537,41,41283753.0,32437580,
3538,26,70106062.0,8161350,Profesional
3539,34,35418635.0,22386834,Profesional
3540,33,,14178108,Profesional
3541,38,,10039815,Técnico
3542,49,15182989.0,4804669,Bachillerato
3543,43,21312056.0,9038503,Bachillerato
3544,24,29862928.0,1541213,Técnico
3545,48,30925777.0,13474895,Bachillerato
3546,38,78597532.0,366720,
3547,41,31244268.0,7602526,Profesional
3548,49,54088365.0,27837622,Profesional
3549,23,24134896.0,2573741,Bachillerato
3550,34,25670935.0,16074056,
3551,29,15435862.0,235590,Profesional
3552,19,20697923.0,13368458,Técnico
3553,38,39043955.0,27774365,Técnico
3554,60,30113617.0,10468808,Profesional
3555,18,48070404.0,18794040,Bachillerato
3556,34,32845815.0,16208093,Técnico
3557,41,25152832.0,1635018,Bachillerato
3558,36,87824966.0,62477568,Bachillerato
3559,33,28624002.0,6123422,Posgrado
3560,22,53661610.0,33256401,Técnico
3561,37,24547076.0,4520884,Profesional
3562,27,42776852.0,28728248,Profesional
3563,18,47713062.0,10486799,Bachillerato
3564,46,33296203.0,9558581,Bachillerato
3565,44,10000000.0,8576528,Profesional
3566,35,30275040.0,9688010,Posgrado
3567,37,55502463.0,26265819,Técnico
3568,45,39053706.0,16373054,Técnico
3569,37,37491596.0,6411769,Profesional
3570,44,12680544.0,10449898,
3571,32,20925527.0,9683499,Bachillerato
3572,48,36850758.0,20432660,Técnico
3573,38,36832809.0,15116727,Técnico
3574,36,55065906.0,27635788,Bachillerato
3575,22,27903831.0,5283750,Profesional
3576,37,,13179258,Profesional
3577,26,30246621.0,6729710,
3578,28,,11035331,Bachillerato
3579,26,10000000.0,3205122,Técnico
3580,24,37214639.0,21746810,Profesional
3581,56,32726036.0,17922651,Bachillerato
3582,48,22023495.0,3847244,Bachillerato
3583,54,13351261.0,5711489,Técnico
3584,22,41102425.0,16692118,Bachillerato
3585,35,26265002.0,3166931,Posgrado
3586,22,39631915.0,12677110,Profesional
3587,28,76189346.0,6726255,Técnico
3588,25,10282896.0,7158850,Profesional
3589,47,21144862.0,13967036,Técnico
3590,31,27018169.0,7104515,Bachillerato
3591,45,62091584.0,8345914,Bachillerato
3592,41,13236734.0,5856108,Profesional
3593,58,78974727.0,31398644,Bachillerato
3594,20,32108645.0,16360551,Técnico
3595,47,28594004.0,23957154,Bachillerato
3596,46,27171469.0,12233457,Bachillerato
3597,25,24120590.0,1000000,Profesional
3598,45,50666034.0,25260954,Profesional
3599,38,17583078.0,11972906,Profesional
3600,32,35655537.0,16398104,
3601,26,24756957.0,18515174,Posgrado
3602,27,20493969.0,3083616,Bachillerato
3603,55,109309681.0,36072157,Bachillerato
3604,35,36992779.0,16827160,Técnico
3605,42,40765256.0,25291056,Técnico
3606,27,52989075.0,30348531,
3607,27,14739373.0,5050046,Bachillerato
3608,45,72048776.0,16385660,Bachillerato
3609,21,10000000.0,3450476,Profesional
3610,30,20426113.0,8490537,Posgrado
3611,35,23847551.0,6469296,Técnico
3612,36,40127386.0,15821092,Bachillerato
3613,33,33466887.0,14172090,Profesional
3614,38,27599288.0,21641907,Técnico
3615,41,29820578.0,17582362,Bachillerato
3616,42,18396968.0,14228384,Técnico
3617,25,14190620.0,1761467,Profesional
3618,32,43140110.0,22256472,Profesional
3619,46,42438265.0,33818788,Profesional
3620,43,66250603.0,29996260,Técnico
3621,21,20210228.0,1000000,Técnico
3622,38,42419365.0,1000000,Bachillerato
3623,18,,13789610,Posgrado
3624,35,54403847.0,10244146,Profesional
3625,53,50007788.0,28838903,Bachillerato
3626,25,33341473.0,16896094,Profesional
3627,26,25315891.0,9304905,Técnico
3628,42,48504834.0,11983011,Posgrado
3629,19,41456705.0,8548293,Profesional
3630,28,21305754.0,14641401,Bachillerato
3631,40,15445196.0,3010492,Profesional
3632,28,25969711.0,12285037,Profesional
3633,32,64001357.0,26561614,Bachillerato
3634,42,53220356.0,26756478,Profesional
3635,39,17202137.0,6094362,Profesional
3636,37,16731926.0,5727871,Bachillerato
3637,31,56743397.0,26108467,Profesional
3638,38,17002823.0,13718573,Profesional
3639,33,38700210.0,8249305,Bachillerato
3640,39,22046674.0,4813027,Técnico
3641,30,,21970301,Profesional
3642,33,20409183.0,10151512,Bachillerato
3643,25,53137247.0,28667179,Posgrado
3644,34,,21250029,Bachillerato
3645,26,34031780.0,5014037,Bachillerato
3646,23,11201448.0,3743362,Bachillerato
3647,37,10000000.0,1000000,Profesional
3648,37,26867420.0,6016986,Profesional
3649,42,33941905.0,10329917,Técnico
3650,30,17091794.0,7500719,Técnico
3651,39,17406621.0,1000000,Profesional
3652,40,39723132.0,20390263,Bachillerato
3653,39,39750587.0,25061720,Técnico
3654,26,28003425.0,17457516,Bachillerato
3655,36,44313893.0,26155410,Bachillerato
3656,38,16678095.0,9272088,Técnico
3657,35,25109089.0,8279973,Bachillerato
3658,18,68383815.0,15972382,Técnico
3659,36,31042537.0,6973852,Profesional
3660,57,31955798.0,4045723,Bachillerato
3661,31,95027913.0,45112452,Profesional
3662,27,14902459.0,10547035,Profesional
3663,38,44674933.0,6353993,Técnico
3664,38,68936826.0,30801594,Profesional
3665,46,25502294.0,16125885,Técnico
3666,22,46109212.0,36316199,Bachillerato
3667,42,18360243.0,140105,Posgrado
3668,40,21281351.0,12066345,Profesional
3669,33,36367684.0,11723758,Posgrado
3670,38,44722678.0,16679199,Profesional
3671,45,52544773.0,24236951,Bachillerato
3672,43,65759995.0,29936787,Bachillerato
3673,23,29005170.0,1000000,Bachillerato
3674,43,54489240.0,30129839,Profesional
3675,34,25280793.0,18577234,Posgrado
3676,35,47098588.0,30277206,Profesional
3677,35,33279506.0,4366987,Bachillerato
3678,33,37488579.0,15486719,Bachillerato
3679,46,37075312.0,16168771,
3680,34,13448194.0,10146144,Posgrado
3681,23,17100991.0,9592547,Bachillerato
